title,content,press,category,link
"[뷰리핑] 김부겸-추경호, 대구 ‘빅매치’","진행: 하어영 한겨레 정치팀 기자. 출연: 강수영 변호사, 김완 한겨레21 취재 2팀 팀장, 김원철 한겨레 워싱턴 특파원 국힘 추경호 대구시장 후보 선출, 김부겸과 맞대결/이진숙, 대구시장 선거 포기… 재보선 출마 전망/김부겸 개소식에 민주 지도부 집결/사퇴 거부한 장동혁 ‘방미 거짓말 논란’ 계속/장동혁 “해당행위 조치” 다음날…배현진 윤리위 또 제소/부산 구포초서 박민식-한동훈 대면… 하정우는 불참/‘김용 출마 찬성’ 60명 모였는데… 민주당 지도부는 어떤 결정할까/쿠팡 논란에 우원식 “명백한 내정 간섭”/미 총격 사태 파문…“45m 돌진하다 제압”/투숙객 용의자는 석사 출신 ‘이달의 교사’. 오늘 (04월 27일) 뷰리핑 많은 시청바랍니다.",한겨레,정치,https://n.news.naver.com/mnews/article/028/0002802543?sid=100
'가산점에 여론조사 논란까지'…국민의힘 충주시장 경선 후유증,"일부 당원 집단 탈당 추진…지역 정치 지형에 영향 지역 정가 ""시민·당원 납득할 수습 메시지 나와야"" 국민의힘 충주당협 일부 당원의 탈당계 제출 대화 내용 캡처(독자 제공. 재판매 및 DB금지) (충주=뉴스1) 윤원진 기자 = 국민의힘 충주시장 후보 경선이 끝났지만, 후보 선출 과정에서 빚어진 논란으로 후유증이 쉽게 가시지 않고 있다. 27일 지역 정가에 따르면 국민의힘 일부 당원이 집단 탈당을 하려고 탈당계 사진을 사회관계망서비스(SNS)에 올리고 있다. 이유는 후보 경선 과정 가산점 문제와 미확인 여론조사 의혹 등이다. 이번 경선에서 공정성 논란은 투표에서 8.96% 뒤진 이동석 예비후보(40·전 대통령비서실 행정관)가 청년 가점 10점을 적용받아 최종 후보로 확정되면서 불거졌다. 최초 4자 경선 때 부여한 가점 4점을 양자 결선에서 2자 가점 10점으로 바꿔 적용했기 때문이다. 이런 탓에 실제 결과와 다른 결론이 난 국민의힘 경선 방식에 질책이 이어졌고, 당원 가운데 탈당 움직임까지 나타나며 당협 조직에 균열 조짐이 보인다. 가산점 제도는 중앙당 경선 지침에 의한 것으로 결선에서 가점 적용 방식은 충북도당에서 판단해 결정한 것으로 알려졌다. 여기에 경선 과정에서 돌출된 '미확인 여론조사' 논란도 국민의힘 상황을 복잡하게 하고 있다. 법적 여론조사 형식을 갖추지 않고 투표 이후 누구를 찍었는지 확인하는 여론조사가 이뤄지면서, 당 안팎에서 법적·윤리적 문제를 제기하는 목소리도 제기된다. 해당 여론조사를 '누가, 왜 했는지? 그리고 경선에 영향을 끼치지 않았는지' 온갖 추측이 난무하는 상태에서 당의 불신을 증폭시키는 요인이 되고 있다. 이런 일들은 후보 선출 문제를 넘어 지역의 정치 지형에도 영향을 미칠 변수로 평가된다. 나아가 당협 관리를 책임지는 이종배 국회의원의 향후 입지와도 직결될 수 있다는 점에서 여진이 계속될 것으로 보인다. 지역 정계의 한 인사는 ""지금 충주 국민의힘의 난맥상이 중앙당의 낮은 지지율과 맞물리면 그나마 기대하는 보수세가 무너질 수 있다""며 ""두 사안에 대해 시민과 당원들이 납득하는 수습 메시지가 나와야 할 것""이라고 조언했다.",뉴스1,정치,https://n.news.naver.com/mnews/article/421/0008912771?sid=162
"김용남 ""평택·하남 나와 이광재로 당 여론조사…결과 따라 공천""","""선거 40일도 안 남아…조만간 결정할 듯"" ""신장식 사모펀드 언급, 조국에 도움 안돼"" 김용남 전 국회의원. (공동취재)2025.5.17 ⓒ 뉴스1 이재명 기자 (서울=뉴스1) 김세정 기자 = 국회의원 재·보궐선거 출마가 예상되는 김용남 전 국회의원은 27일 더불어민주당이 최근 경기 평택을과 하남갑 두 지역구에 대한 여론조사를 실시했다며 조만간 전략공천에 대한 당의 결정이 나올 것으로 전망했다. 김 전 의원은 이날 MBC라디오 '김종배의 시선집중'과의 인터뷰에서 ""출마 지역은 당의 결정에 맡기겠다고 했기 때문에 전략적으로 판단해 결정할 것이고 지난 주말에 여론조사를 돌렸다고 알고 있다""며 ""어느 지역에서 어느 후보가 가장 높은 경쟁력을 보였는지 자료를 놓고 판단할 테니 결과에 따라 (공천이) 나올 것""이라고 밝혔다. '여론조사 결과를 아는가'라는 질문에 김 전 의원은 ""모른다""며 ""저와 이광재 전 강원지사 이름이 들어간 여론조사를 돌렸던데 하면서 (지역에 있는 분들이) 연락을 줬다. 언론기관에서 돌린 여론조사 같지는 않고 당에서 돌리는구나 싶어 물어봤더니 부인하지 않더라""고 말했다. 김 전 의원은 선거 구도와 관련해 평택을에 대해 ""선거 구도가 가장 복잡한 건 사실""이라며 하남갑 출마를 더 선호한다는 뜻을 내비쳤다. 다만 ""당의 결정에 따르기로 했기 때문에 고집하는 건 아니다""라고 했다. 그는 ""(공천 발표는) 동시에 결정하지 않겠나""라며 ""(내부 검토의 경우) 선거 구도가 복잡하고 고려할 게 많은 평택을을 먼저 결정하고, 그 다음 하남갑을 결정하는 순서가 될 것 같다""고 내다봤다. '당으로부터 언제 결정해 준다는 언질을 받았나'라는 말엔 ""사실 선거가 40일도 안 남았다. 조만간 결정할 것 같다""고 답했다. 평택을 재선거에 대해선 ""5자 구도 내지는 6자 구도가 되기 때문에 막판까지도 단일화 얘기가 계속 나올 수 있다""고 했다. 김 전 의원은 '만약 평택을 지역에 공천을 받는다면 조국 조국혁신당 대표나 김재연 진보당 상임대표에게 후보 단일화를 제안할 수 있냐'는 질문에는 ""공천 확정도 안 된 상태에서 그런 말씀을 드리긴 조금 부적절하다""며 말을 아꼈다. 이어 ""아무래도 그런(국민의힘 후보가 당선되는) 일은 막아야겠다""고 언급했다. 자신의 향후 정치적 역할에 대해선 ""민주당의 이념적 스펙트럼을 넓히는 데 있다""며 ""지금 민주당은 중도뿐만 아니라 보수까지 다 아우르는, 이재명 대통령의 정책이나 비전도 그쪽으로 나아가고 있고, 과거 민주당보다는 훨씬 폭이 넓은 민주당을 만드는 데 제 역할이 있다고 생각한다""고 말했다. 김 전 의원은 신장식 혁신당 최고위원이 자신을 겨냥해 '반성문부터 써야 한다'고 주장한 데 대해선 반박했다. 앞서 신 최고위원은 지난 23일 YTN 라디오에 출연해 김 전 의원이 2019년 조국 사태 당시 조 대표의 사모펀드 의혹을 제기했던 점을 거론하며 ""검찰은 사모펀드와 관련해 조 대표를 기소조차 하지 못했다""고 지적한 바 있다. 이에 대해 김 전 의원은 ""제가 그때 공개한 사실 중 사실과 다른 부분은 전혀 없다""고 했다. 이어 ""제가 과거 보수정당에서 활약했다는 점을 부각하고 싶은 것 같다""면서 ""사모펀드 투자와 관련해서도 조 대표 5촌 조카는 유죄를 받았고 배우자도 일정 부분 유죄가 났었다. 제가 일부러 환기할 의도는 전혀 없는데 혁신당 쪽에서 그 사실을 소환하는 것은 조 대표에게 도움 될 것 같지 않다""고 강조했다.",뉴스1,정치,https://n.news.naver.com/mnews/article/421/0008912767?sid=162
"與홍기원 ""장동혁, '바이든 날리면'보다 더한 외교참사... 심각한 국격 훼손""","[YTN 라디오 장성철의 뉴스명당] ■ 방송 : FM 94.5 (07:15~09:00) ■ 방송일 : 2026년 04월 27일 (월) ■ 진행 : 장성철 공론센터 소장 ■ 대담 : 홍기원 더불어민주당 의원 - 트럼프 암살 시도, 보안상의 심각한 문제... 검색대 돌진 허용은 충격 - 美, 지금 극단적 대립 중... 트럼프가 정치적 양극화 심화시켜 - 이란, 본격적인 협상단 보낸 것 아냐... 美와 이중 봉쇄 해결이 관건 - 장동혁 방미, 윤석열의 '바이든-날리면'보다 더한 외교 참사 - 비서실장 만나고 차관보라니... 국격 떨어뜨리는 엄청난 외교 훼손 - 美 고위급은 야당 인사 안 만나... 외교 관례도 모르는 행태 - 쿠팡 리스크? 동의 불가... 쿠팡, 美에 과장된 정보로 강한 로비 중 - 정동영 '구성시' 발언, 미국이 기밀 정보로 오해했을 가능성 있어 - 조국 평택 출마 소식에 '이거 참 큰일 났다' 생각 들었다 - 정치 1번지 종로 아닌 평택... 잘못 공천하면 국힘에 어부지리 아래 텍스트는 실제 방송 내용과 차이가 있을 수 있으니 보다 정확한 내용은 방송으로 확인하시기를 바랍니다. [내용 인용 시 YTN 라디오 <장성철의 뉴스명당> 인터뷰 내용임을 밝혀주시기 바랍니다.] ◆ 장성철 : 네, 트럼프 대통령을 향한 또 한 번의 총격 테러가 시도됐습니다. 안으로는 테러 시도, 밖으로는 이란과의 협상 불발, 그야말로 사면초가인데요. 그럼에도 동맹인 우리를 향한 전방위 압박도 멈추지 않고 있습니다. 최고의 외교 안보 전문가시죠? 국회 외교통일위원회 더불어민주당 홍기원 의원 모시고 관련된 내용들 자세하게 짚어보겠습니다. 의원님, 어서 오세요. ◇ 홍기원 : 안녕하십니까? 홍기원입니다. ◆ 장성철 : 감사합니다. 의원님, 주말에 놀라셨을 것 같아요. 트럼프 대통령을 향한 총격 사건이 있었잖아요. ◇ 홍기원 : 예, 어마어마한 뉴스였죠. ◆ 장성철 : 단순한 일탈일까요? 아니면 미국의 여론을 어느 정도 대변한다, 이렇게 봐야 될까요? ◇ 홍기원 : 심각한 미국 내 정치적인 그런 분열 양상을 보여주는 한 단면이라고 생각합니다. 트럼프 대통령에 대한 암살 시도는 이번이 세 번째 아니에요? 후보 시절에 두 차례 있었고. 그런데 특히 이란 전쟁 이후에 또 미국 내에서 일반 시민이 이민 단속 직원에게 총 맞아서 2명이 죽었잖아요? 그 이후에 ""언제든지 이런 사고가 날 수 있다."" 하는 얘기들이 있었거든요. 그리고 미국 내에서 이 트럼프 2기 들어서, 작년 9월에 '청년 마가' 대표인 찰리 커크가 연설 중에 암살당했잖아요. 그거 말고도 정치인 암살 또는 관저 방화 사건, 이런 일들이 여러 차례 있었습니다. 그만큼 미국 내에 정치 분열이 심각한 그런 결과를 반영한 거라고 생각합니다. ◆ 장성철 : 단순한 개인적인 일탈이라고 보기는 좀 어렵겠군요. ◇ 홍기원 : 아주 극단적으로 대립하고 있습니다. ◆ 장성철 : 네, 저희가 생각하는 것보다 더… ◇ 홍기원 : 우리도 정치적 양극화가 심한데, 그래도 이재명 대통령이 좀 실용적으로 또 중도도 또는 보수도 이렇게 아우르는 정치하면서 조금 약화됐는데, 미국은 트럼프 대통령의 지금까지의 정치 행태가 양극화를 굉장히 심화시키고 있어요. ◆ 장성철 : 근데 의원님, 저는 놀란 게 정말 미국 대통령 하면 언제 어디서든 최고의 경호를 받는 거잖아요. 그런데 어떻게 이런 일이 벌어질 수 있을까요? ◇ 홍기원 : 지금 미국의 보안 전문가들도 ""이번에 심각한 문제가 있었다."" 그런 지적을 했고요. 그런데 이 사고가 난 가장 큰 배경으로 행사 장소가 워싱턴 DC의 힐튼 호텔이거든요. 거기 대연회장인데, 이번 암살 사건을 저지른 혐의자가 힐튼 호텔 내에 투숙객으로 있었지 않습니까? 그러니까 호텔 내부에서 하는 행사였고 또 호텔에 투숙한 사람이었기 때문에 아무래도 바깥 경계는 벗어날 수 있었고, 그렇다 하더라도 이 사람이 산탄총, 권총, 또 수많은 칼까지 지닌 채로 그 검색대를 돌진해서 돌파하려고 시도했던 거는… ◆ 장성철 : 그냥 막 우사인 볼트처럼 뛰어가더라고요. ◇ 홍기원 : 아무리 호텔 투숙객이라 하더라도 그러한 무기들을 갖고 있었는데 그걸 체크 못 하고 검색대까지 오고, 거기를 또 이렇게 돌진해서 돌파할 수 있도록 된 거는 굉장히 보안상의 문제가 있었던 거고, 그런 행사 장소의 문제를 많이 들더라고요. 호텔 연회장이기 때문에, 또 호텔이기 때문에 많은 사람이 드나들고 투숙객은 검색이 아무래도 약할 수밖에 없고, 대연회장은 입구도 여러 개고 그런 문제를 많이 제기하고 있습니다. ◆ 장성철 : 대처는 잘했다고 보시는 거예요? ◇ 홍기원 : 대처 자체는, 이번에 총을 발사한 게 3발이었다고 하거든요. 행사장 바깥에 아마 문밖에서 벌어진 일 같은데, 그 보안 요원들이 신속하게 대응하고 또 그 안에 있던 대통령, 부통령, 국무장관, 국방장관 다 신속하게 빼는 모습 보면서 대처는 비교적 잘했다고 그렇게 평가되고 있습니다. ◆ 장성철 : 네, 우리 좀 정부랑 핫라인 구성해 가지고, 여당 차원이라든지 아니면 정부 차원의 핫라인이 좀 잘 가동되고 있다 이렇게 좀 봐야 됩니까? ◇ 홍기원 : 그러니까 이번에 정동영 통일부 장관 발언을 배경으로 한미 간에 입장 차, 균열이 있지 않느냐 그런 얘기들이 있는데, 안보실장이나 우리 외교부 대변인의 발표를 들어보면 비교적 소통이 잘 되는 것 같고요. 큰 문제는 없는 것 같고, 특히 통일부 장관 일이 발생한 이후에 우리 외교부에 차관급이거든요, 외교전략정보본부장이 미국에 가서 국무부 정무차관하고 소통하고 왔다는 거 아니겠습니까? ◆ 장성철 : 차관보급 아니죠? 차관이죠. ◇ 홍기원 : 예, 외교전략정보본부장은 차관급 고위직이고요. 미국에 가서 국무부 정무차관하고 만난 거니까 소통이 잘 되고 있는 거죠. ◆ 장성철 : 그 점은 좀 이따가 한번 다시 한번 짚어보고요. 이란 전쟁 한번 살펴볼게요. 미국과 이란 2차 협상 무산됐습니다. 배경 뭐라고 봐야 될까요? ◇ 홍기원 : 이번은 2차 협상이 무산된 게 아니고 2차 협상을 할 것처럼 보였는데 안 된 거거든요. ◆ 장성철 : 테이블에 앉지도 못했다. ◇ 홍기원 : 그러니까 원래 2차 협상이 계획된 게 아니었다, 그런데 혹시 할 수도 있었을 뻔했는데 안 됐다, 이렇게 보는 게 맞고요. 왜냐하면 지금 이란의 대표단이 파키스탄에 갔잖아요. 그런데 대표단 구성을 보면 외교 장관과 외교부 라인만 갔어요. 지난번 1차 때는 한 80명 정도 또 이슬람 혁명 수비대를 포함한 여러 그룹에서 갔습니다. 그런데 이번에는 외교 장관을 필두로 해서 외교부 라인만 갔고, 그다음에 그 사람이 오만에 갔다가 다시 이슬라마바드에 왔다가 이번에 모스크바로 향한 걸로 알고 있는데, 그걸 보면 본격적인 협상단이 온 건 아니다. 그래서 미국 트럼프 대통령이 푸시코프하고 쿠슈너 보내려고 했다가 중단시켰다 하는 게, 이란 측에서 협상 대표단이 온 걸로 생각하고 좀 보내려고 했다가 ""아, 그게 아니었구나."" 하는 걸 판단해서 안 보낸 것 같고요. ◆ 장성철 : 대표성이 없다, 이렇게? ◇ 홍기원 : 그렇죠. 이란 외교부는 공식적인 대협상 창구이기는 하지만 이란 정권의 핵심 실세들과는 크게 관계가 없잖아요. 그걸 보면 이란 내에서 지금 중재자인 파키스탄과 의사소통을 하고 있고, 거기를 통해서 미국의 입장을 전달하는 그런 과정 중에 있지 않나 이렇게 생각합니다. ◆ 장성철 : 하도 이게 뭐 트럼프 대통령의 결정이라든지 판단이 매일매일 바뀌어 가지고 이 협상이 어떻게 될까 이렇게 전망해 보는 것 자체가 좀 무의미하지 않을까 그런 생각도 드는데, 우리나라 정부의 대처는 잘 되고 있다고 보세요, 의원님? ◇ 홍기원 : 지금 아직도 호르무즈 해협 안에 우리 배들이 많이 갇혀 있잖아요. 아직 한 척도 못 나온 걸로 알고 있는데, 우리 외교 장관이 이란 외교 장관하고 두 차례나 통화를 했고 또 외교 장관 특사, 정병하 특사가 가지 않았습니까? 그래서 이란 외교장관과 면담도 했다고 보도가 나왔는데 이렇게 특사가 간 게 우리나라가 지금 첫 사례랍니다. ◆ 장성철 : 그렇습니까? ◇ 홍기원 : 네, 그 정도로 열심히 하고 있는데 문제는 원래 미국과 이란이 휴전하면서 핵 제재가 풀릴 뻔했잖아요. 그때 나오려고 했는데 미국이 역봉쇄를 하면서 그게 어려워진 거죠. 이란만 봉쇄를 하고 있었고, 그래서 이 휴전 상태에서 나올 기회가 있었는데 미국이 역봉쇄를 하니까 또다시 이란이 ""아무도 못 움직인다."" 이렇게 되면서 더 어려워진 국면으로 보고 있습니다. 이 역봉쇄 문제, 또 이중 봉쇄 문제가 해결되지 않으면 여전히 우리 배가 나오는 것은 쉽지 않은 걸로 그렇게 보입니다. 이게 아무리 노력하더라도… ◆ 장성철 : 네, 좀 답답하시겠네요. 의원님도 많이. ◇ 홍기원 : 답답하죠. 지금 거기 갇혀 있는 우리 한국 선원이 162명, 벌써 거의 두 달 된 거 아니에요? 보통 일이 아닌데. ◆ 장성철 : 국회에서 의원분들이 할 수 있는 역할은 좀 제한적이겠지만, 상임위 활동할 때 외교부 장관 등에게 뭐를 제일 좀 당부하십니까? ◇ 홍기원 : 당연히 우리 갇혀 있는 배들, 또 선원들 빨리 나올 수 있도록 모든 노력을 다 하라는 거고, 그래서 특사도 파견한 거고 우리 국회에서도 여기 한국에 있는 이란 대사도 만나고 다각도로 노력을 기울이고 있는데, 아까 말씀드린 대로 상황이 그렇게 악화되면서 현재까지는 좀 기대가 어려운 그런 국면으로 보고 있습니다. ◆ 장성철 : 알겠습니다. 일단은 좀 아이템을 넘겨가지고요, 장동혁 국민의힘 대표의 방미 후폭풍에 대해서 좀 여쭤볼게요. 의원님, 외교관 하셨고 외교 전문가시잖아요. 차관보 비서실장, 차관보급, 이런 논란 어떻게 보십니까? ◇ 홍기원 : 첫째로는 뭐 당내 문제이긴 하지만 지방선거를 코앞에 두고 제1야당의 대표가 미국을 방문한 게 먼저 생뚱맞고요. 두 번째로는 '차관보급'을 만났다고 국민의힘에서 발표를 했잖아요. 그 차관보급 만난 것 자체도 의전적으로 굉장히 격이 맞지 않는 일입니다. 우리 제1야당 대표는 국내에서는 총리급 의전을 하는 그런 위치인데, 미국 국무부의 차관보급 만나고선 ""큰 중요한 인물을 만났고 큰일을 한 것이냐"" 그렇게 본인이 홍보를 했거든요. 거기까지도 우리 당은 크게 반응하지 않았습니다. 그런데 언론 보도에서 ""장동혁 대표가 만난 사람이 차관보나 또는 차관보급이 아니다."" 원래는 차관보라고 발표를 했었는데 ""차관보가 아니다, 차관의 비서실장이다."" 이렇게 언론 보도로 밝혀졌잖아요. 차관이 공공 외교 담당 차관인데 최근에 한국을 방문해서 우리 외교부의 차관보급 공공외교 대사하고 회담을 했습니다. 그 사람의 비서실장을 만났으니 이게 엄청나게 우리 국격을 떨어뜨리는 그런 일인 거죠. 본인이 그런 사람을 만나고 차관보를 만났다고 한 것도 거짓말이었고, 실제로 만난 사람은 차관의 비서실장이면 우리나라로 치면 심의관급 또는 서기관급이거든요. 장관 비서실장이 국장급이기 때문에… 그런 데다가 또 다른 차관보급을 만났다 이렇게 했는데 그 사람도 실상은 수석 부차관보로 밝혀졌지 않습니까? 그 사람도 국장급이에요. 결국은 제1야당의 대표가 가서 국장급 또는 그 이하의 사람을 만나고 온 건데 엄청나게 잘못한 거죠. 우리 국격에 엄청난 훼손을 준 건데 또 거짓말까지 하고, 또 가서는 한미 간에 큰 문제 없거든요. 근데 무슨 큰 문제가 있는데 본인이 해결하고 온것인마냥 그렇게 얘기했지 않습니까? 저는 진짜 윤석열의 '바이든 날리면'보다 더한 외교 참사라고 생각하고 있습니다. 개인적으로는 미국 내에서 우리나라를 어떻게 보겠습니까? 미국의 국무부 국장급 또는 차관의 비서실장급이 제1야당 대표를 만났는데 그거를 가지고 와서 국내에서는 중요한 사람 만난 걸로 홍보를 했는데, 미국에서는 우리를 어떻게 보겠어요? 저는 엄청난 외교 참사라고 생각하고 있습니다. 만약 장동혁 대표가 소위 가기 전에 예고하며 기대를 했던 펜스 부통령이나 루비오 국무장관을 만났다고 하면, 외교 관례를 들어서 이걸 대비를 했겠습니까? 자랑을 했겠죠. ◆ 장성철 : 근데 미국에서는 이렇게 비공개 요청하고 좀 내가 누군지도 알리지 말아 달라, 이렇게 보통 많이 얘기합니까? ◇ 홍기원 : 보통 안 해요. 그리고 외교는 정부 대 정부가 하는 거거든요. 국회의원은 국회 간에 서로 협력하고 논의하고 이런 거거든요. 그런데 야당 대표가 가서 국무부의 누구를 만나서 이렇게 하는 거는 크게 외교적으로 보면 일반적으로 있지 않는 일입니다. ◆ 장성철 : 장동혁 대표 측에서는요, 뭐 펜스 부통령 만나려고 했는데 트럼프가 갑자기 긴급회의를 소집하는 바람에 루비오 국무장관이나 펜스 부통령 못 만났다, 이렇게 얘기를 하거든요. ◇ 홍기원 : 이번에 체류 기간이 8박 10일인가 되잖아요. 그래서 그런 걸 이유로 이렇게 변명하는 것은 제가 좀 잘 이해가 안 되고요. 기본적으로는 미국 정부의 최고위급 인사들이 야당 인사는 잘 만나지 않습니다. 그거는 외교 관례상 외교는 정부 대 정부가 하는 것이기 때문에, 만약에 미국 내에서 최고위급 인사가 야당 인사를 만나면 우리 정부한테는 굉장히 외교적인 결례가 될 수 있는 거고... 그렇죠. ◆ 장성철 : 그런데 장동혁 대표나 국민의힘 측에서는 ""아니, 그래도 야당 대표가 가서 미국 내 인맥도 좀 넓히고 우리나라 사정도 얘기하고 여러 가지 핫라인도 구성하고 여러 가지 얘기 듣고 오면 그걸로써 좋은 거 아니냐, 근데 왜 민주당은 꼬투리 잡아가지고 그렇게 비판하냐"" 이런 목소리도 있어요. ◇ 홍기원 : 아까 말씀드렸는데, 장동혁 대표가 미국에서 차관보를 만나고 와서 뭐 이런이런 한미 관계 증진을 위한 노력을 하고 왔다 이렇게 발표한 그 시점까지 우리 민주당에서는 그거에 대해서 특별히 비판하는 입장을 낸 적이 없습니다. 다만 언론 보도를 통해서 장동혁 대표가 거짓말을 했다, 만난 사람이 차관보나 차관보급이 아니었다 하는 게 밝혀지면서 우리가 문제를 제기한 거고요. 저는 아까 말씀드린 대로 이거는 외교 참사에 버금가는 아주 굉장히 잘못된 그런 행태를 했다, 이렇게 보고 있습니다. ◆ 장성철 : 그런데 장동혁 대표도 지금 미국과의 외교적으로 문제가 많다, 참사 수준이다 이렇게 얘기하는 것 중에 하나가 정동영 통일부 장관이 북한 구성 핵시설 공개 논란, 이것 때문에 미국에서 우리나라한테 정보도 제한적으로 주고 여러 가지 불편한 일들이 많이 일어나고 있다, 이거 외교 참사 아니냐 이렇게 지적을 하거든요. ◇ 홍기원 : 일단 먼저 팩트부터 말씀드리면, 올해 3월 6일날 외통위 상임위장에서 정동영 장관이 구성시를 언급했다, 그게 문제가 돼서 미국 측에서 정보를 제한했다 뭐 이런 거잖아요. 그런데 제가 외통위 위원 아니겠습니까? 정동영 장관이 그 말을 할 때 제가 다 들었고 그때 야당 누구도 그게 문제라고 생각한 사람이 없습니다. 그건 그만큼 일반적인 얘기라는 뜻이죠. 왜냐하면 정동영 장관이 작년 7월에 장관 인사청문회 할 때 똑같은 얘기를 했거든요. 장관이 되기 전입니다. 그러니까 정동영 장관 입장에서는 본인의 설명도 그렇지만 미국이 제공한 기밀 정보를 바탕으로 취득한 내용이 아니다, 장관되기 전서부터 이미 미국 내 유수의 연구기관에서 발표된 내용이고 또 IAEA에서도 비슷한 내용을 발표를 했던 거를 본인이 북한 핵 문제에 워낙 관심이 크니까 그걸 정리해 놓은 입장을 얘기한 거고... 그래서 이번에 미국 측이 이거를 이유로 정보를 제한한 건지는 아직 불확실하지만... ◆ 장성철 : 근데 정보가 제한되고 있는 건 사실이잖아요. ◇ 홍기원 : 그거는 맞는 것 같아요. 근데 특이한 건 뭐냐 하면 정동영 장관이 이 얘기를 작년 청문회 때도 하고 이번에도 했는데, 구성시가 언급된 언론 보도는 이번이 처음입니다. 그러니까 미국에서는 자기들이 제공한 기밀 정보의 바탕에서 정동영 장관이 얘기한 걸로 오해했을 수는 있어요. 그래서 그거를 설명했다는 거고, 이번에 외교전략정보본부장이 가서 그런 설명을 다 했고 그 부분에 대해서는 이해가 됐을 수 있습니다. ◆ 장성철 : 그런데 정보 제한 조치는 왜 안풀어요? ◇ 홍기원 : 그거는 풀었는지 안 풀었는지 알 수 없는 일이고요. 왜냐하면 정보 제공 자체도 비밀이지만 정보 제한이 있다는 것 자체도 비밀이거든요. 주한미군 사령관이 그 문제를 제기했다 그래서 국방부에서 설명을 해 가지고 다 이해가 됐다 이런 얘기까지 다 나오고 있잖아요. 어쩌면 오해에서 기인했을 수도 있고, 또 하나는 미국과 우리 간에 지금 여러 가지 현안들이 있기 때문에 그러한 것들이 중첩돼서 일이 발생했을 수도 있는데, 이런 걸 가지고 외교 참사라고 하는 것은 너무 과도한 그런 프레임 씌우기죠. ◆ 장성철 : 그럼 이것도 여쭤볼게요. 위성락 국가안보실장도 쿠팡 문제가 한미 간 안보 협의에 영향을 주고 있다 이렇게 얘기를 해요. 쿠팡 리스크, 우리 한미 간의 외교 리스크가 됐습니까? ◇ 홍기원 : 그거를 저는 리스크로 표현하는 것 자체에 동의할 수 없는데요. 쿠팡 문제에 대해서 미국 정부나 또는 의회 인사들이 우리에게 문제 제기하는 건 맞습니다. 그건 쿠팡이 로비를 강하게 하고 있기 때문이고, 또 로비하는 과정에서 실제로 국내에서 벌어지는 일이 많이 과장돼서 미국 정부나 의회 인사들에게 입력된 것도 있거든요. 쿠팡이 문제 되는 이유는 크게 두 가지입니다. 하나는 대량의 개인 정보가 유출된 것에 대해서 쿠팡의 대응이 굉장히 미흡했잖아요. 그거에 대해서 우리 정부나 국회가 굉장히 좀 압박을 세게 한 거, 또 하나는 플랫폼법(온라인 플랫폼법)이 미국의 많은... 지금 온라인 플랫폼들이 미국 기업들이잖아요. 그래서 미국의 기업들이 불이익을 받는 걸로 이렇게 생각하는 기업이니까요. 그래서 얼마든지 있을 수 있는 일인데 특히 쿠팡 문제의 경우는 우리가 정당한 법 집행을 하고 또 정당한 입법 과정 중에 있는 건데, 미국 입장에서 보면 특히 미국 기업의 그런 애로라고 하니까 정부나 국회의원들이 나서서 문제 제기는 할 수 있죠. 그러면 서로 소통해서 풀 수 있는 건 풀고, 또 원칙적으로 우리가 개인정보 유출은 우리한테는 엄청나게 큰 사안인데 미국에서도 개인정보 유출이 된 그런 온라인 기업들에 수천억 원의 과징금도 부과하고 하거든요. 우리는 그 정도까지 가지도 않았는데... 하는 이런 문제들에 대해서는 협의를 통해서 얼마든지 오해도 불식시킬 수 있고, 또 설사 이견이 남는다 하더라도 그거는 우리가 정당한 입법, 정당한 법 집행이면 그거를 가지고 우리가 리스크다 이렇게 얘기하는 거는 좀 잘못된 거라고 생각합니다.",YTN,정치,https://n.news.naver.com/mnews/article/052/0002346082?sid=100
